ID,ADDRESS,TYPE,BRANCH
6046,高雄市鼓山區華豐里裕誠路1160號明倫路138號,統一超商股份有限公司,華豐
6047,高雄市鳳山區新康街241號243號245號1樓,統一超商股份有限公司,鳳新
6048,高雄市新興區六合路117號,統一超商股份有限公司,文昌
6049,高雄市苓雅區三多一路239號1樓,統一超商股份有限公司,福海
6050,高雄市左營區福山里華夏路1453號1樓,統一超商股份有限公司,夏義
6051,高雄市大社區保社里旗楠路71號,統一超商股份有限公司,好事達
6052,高雄市阿蓮區民生路92號,統一超商股份有限公司,蓮山
6053,高雄市大寮區中庄里八德路69號71號73號,統一超商股份有限公司,德庄
6054,高雄市小港區漢民路381號,統一超商股份有限公司,順苓
6055,高雄市前鎮區鎮興路170號,統一超商股份有限公司,鎮興
6056,高雄市岡山區後協里仁壽路248號,統一超商股份有限公司,柳橋
6057,高雄市岡山區大仁北路175號1樓,統一超商股份有限公司,仁東
6058,高雄市鳳山區五武漢里武慶二路52號54號,統一超商股份有限公司,武慶
6059,高雄市前鎮區草衙里后安路146號,統一超商股份有限公司,后安
6060,高雄市前金區自強一路149號1樓2樓,統一超商股份有限公司,幸福川
6061,高雄市小港區泰山里宏平路83-2號,統一超商股份有限公司,宏文
6062,高雄市燕巢區深中路58號1樓,統一超商股份有限公司,高應大
6063,高雄市大社區中華路16-66號1.2樓,統一超商股份有限公司,華社
6064,高雄市苓雅區中山二路463號,統一超商股份有限公司,中雅
6065,高雄市路竹區社南里大社路42號42之1號46號1樓,統一超商股份有限公司,路科
6066,高雄市楠梓區後昌路858之2號1樓,統一超商股份有限公司,秀昌
6067,高雄市岡山區仁壽里公園西路三段131號133號,統一超商股份有限公司,昶林
6068,高雄市左營區重愛路215號,統一超商股份有限公司,重福
6069,高雄市鼓山區慶豐街1號,統一超商股份有限公司,慶豐
6070,高雄市大社區大社路30-29號,統一超商股份有限公司,社旺
6071,高雄市岡山區岡山路264號、266號1樓,統一超商股份有限公司,岡燕
6072,高雄市小港區漢民路219號1樓,統一超商股份有限公司,苓民
6073,高雄市鼓山區鼓山三路8-25號1樓,統一超商股份有限公司,銀川
6074,高雄市彌陀區中正路246號,統一超商股份有限公司,彌盛
6075,高雄市彌陀區文安路1-1號1樓1-2號1樓,統一超商股份有限公司,彌安
6076,高雄市三民區本和里大福街211號1樓,統一超商股份有限公司,宏明
6077,高雄市前鎮區南衙路47號,統一超商股份有限公司,南衙
6078,高雄市大寮區八德路197號1樓2樓199號,統一超商股份有限公司,德龍
6079,高雄市左營區新下里華夏路256號,統一超商股份有限公司,南屏
6080,高雄市楠梓區壽豐路517號519號521號,統一超商股份有限公司,惠豐
6081,高雄市三民區博愛一路1號,統一超商股份有限公司,新博如
6082,高雄市新興區青年一路220號,統一超商股份有限公司,寶成
6083,高雄市大社區中山路261號,統一超商股份有限公司,鈦旺
6084,高雄市湖內區湖東里中山路一段229號,統一超商股份有限公司,新東專
6085,高雄市路竹區大社路162號,統一超商股份有限公司,路好
6086,高雄市鳳山區光遠路71號73號1樓,統一超商股份有限公司,黃埔
6087,高雄市三民區安和里察哈爾一街148號1樓,統一超商股份有限公司,後驛
6088,高雄市鳳山區北門里鳳松路108.110.112號1樓,統一超商股份有限公司,鳳駿
6089,高雄市大社區金龍路380號,統一超商股份有限公司,金順
6090,高雄市前鎮區復興三路116號,統一超商股份有限公司,高雄
6091,高雄市仁武區仁孝路368號1樓,統一超商股份有限公司,赤山
6092,高雄市鼓山區華榮路387號1樓,統一超商股份有限公司,榮夏
6093,高雄市左營區重信路601號,統一超商股份有限公司,信科
6094,高雄市新興區復興一路28號30號32號1樓,統一超商股份有限公司,復橫
6095,高雄市三民區安康里九如一路877、877-1、877-2號1樓,統一超商股份有限公司,鑫永年
6096,高雄市鳳山區中山路223.225.227號,統一超商股份有限公司,鳳凌
6097,高雄市新興區六合二路37號,統一超商股份有限公司,合莊
6098,高雄市左營區博愛三路378.380號,統一超商股份有限公司,生態園
6099,高雄市小港區孔宅里高鳳路332號,統一超商股份有限公司,孔鳳
6100,高雄市苓雅區自強三路2.6號新光路72.74號,統一超商股份有限公司,強泥
6101,高雄市苓雅區五福一路77號1樓,統一超商股份有限公司,文化
6102,高雄市大社區翠屏里三民路304號,統一超商股份有限公司,大社
6103,高雄市苓雅區中華四路64號,統一超商股份有限公司,高昇
6104,高雄市左營區孟子路632號一樓,統一超商股份有限公司,文萊
6105,高雄市苓雅區文橫二路2號與文橫二路二巷2號,統一超商股份有限公司,華文
6106,高雄市岡山區壽峰里前峰路80號,統一超商股份有限公司,利明
6107,高雄市鳳山區新強里大明路193號,統一超商股份有限公司,大強
6108,高雄市左營區自由二路398號1樓400號1樓402號1樓,統一超商股份有限公司,昱廣
6109,高雄市楠梓區鳳楠路235號朝明路233號,統一超商股份有限公司,好事登
6110,高雄市前金區成功一路455之1號,統一超商股份有限公司,太華
6111,高雄市小港區山明里水秀路59號,統一超商股份有限公司,田金
6112,高雄市旗山區中山路72號,統一超商股份有限公司,旗山
6113,高雄市鹽埕區大仁路137號139號1樓瀨南街172號1樓,統一超商股份有限公司,鹽埕
6114,高雄市苓雅區林森二路79號,統一超商股份有限公司,美田
6115,高雄市前金區自強二路39號,統一超商股份有限公司,自強
6116,高雄市鼓山區九如四路706號708號710號712號,統一超商股份有限公司,民強
6117,高雄市鳳山區中山東路88號,統一超商股份有限公司,中東
6118,高雄市三民區天祥一路124號,統一超商股份有限公司,鼎力
6119,高雄市三民區嫩江街101號1樓喜?街134號,統一超商股份有限公司,嫩江
6120,高雄市小港區宏平路388號390號392號1樓,統一超商股份有限公司,宏平
6121,高雄市三民區莊敬路289號,統一超商股份有限公司,安冠
6122,高雄市三民區覺民路113號115號,統一超商股份有限公司,覺民
6123,高雄市左營區忠言路174號,統一超商股份有限公司,博正
6124,高雄市鹽埕區建國四路175號,統一超商股份有限公司,新建
6125,高雄市大寮區內厝路219號,統一超商股份有限公司,山頂
6126,高雄市鳳山區大明路142號144號,統一超商股份有限公司,大洋
6127,高雄市苓雅區安祥里六合路60號,統一超商股份有限公司,合平
6128,高雄市前鎮區竹內里賢明路3號5號,統一超商股份有限公司,賢明
6129,高雄市旗山區太平里旗南一路121號,統一超商股份有限公司,泰毅
6130,高雄市楠梓區軍校路658號,統一超商股份有限公司,校和
6131,高雄市前金區新田路226號228號,統一超商股份有限公司,文東
6132,高雄市左營區華夏路672號,統一超商股份有限公司,華崇
6133,高雄市苓雅區英明路190號1樓,統一超商股份有限公司,英明
6134,高雄市三民區鼎山街566-3號,統一超商股份有限公司,鼎復
6135,高雄市小港區小港路182號,統一超商股份有限公司,強民
6136,高雄市三民區自立一路287號289號291號1樓,統一超商股份有限公司,新立寧
6137,高雄市小港區港口里平和路77號,統一超商股份有限公司,港口
6138,高雄市苓雅區五福里建國一路208號,統一超商股份有限公司,建福
6139,高雄市楠梓區加昌里40鄰樂群路153號155號1樓,統一超商股份有限公司,加群
6140,高雄市三民區吉林街68號,統一超商股份有限公司,達仁
6141,高雄市三民區寶玉里大豐二路348號350號352號,統一超商股份有限公司,大德
6142,高雄市岡山區大德一路160號,統一超商股份有限公司,森鴻
6143,高雄市楠梓區右昌街619號,統一超商股份有限公司,歐士盟
6144,高雄市鳳山區文福里建國路三段295號,統一超商股份有限公司,青建
6145,高雄市六龜區寶來里中正路84號86號,統一超商股份有限公司,寶來
6146,高雄市左營區明華一路236號,統一超商股份有限公司,雲崗
6147,高雄市鳳山區和德里中山路63號,統一超商股份有限公司,鳳東
6148,高雄市三民區九如一路446號448號臥龍路67號,統一超商股份有限公司,如龍
6149,高雄市旗山區南洲里旗南二路91之1號,統一超商股份有限公司,新永光
6150,高雄市前鎮區忠誠路213號,統一超商股份有限公司,心日
6151,高雄市鳳山區曹公里曹公路59號,統一超商股份有限公司,鳳曹
6152,高雄市前鎮區民權里鄭和路67號1F,統一超商股份有限公司,揚揚
6153,高雄市左營區翠峰路34號36號,統一超商股份有限公司,翠峰
6154,高雄市旗山區延平一路78-1號,統一超商股份有限公司,新林眾
6155,高雄市前鎮區仁愛里新衙路83號85號,統一超商股份有限公司,德新
6156,高雄市美濃區中壇里忠孝路一段1號,統一超商股份有限公司,興壇
6157,高雄市燕巢區鳳雄里鳳旗路167號169號,統一超商股份有限公司,旗鳳
6158,高雄市鼓山區九如四路927號929號931號1樓,統一超商股份有限公司,昶玖
6159,高雄市楠梓區廣昌里廣昌街140號,統一超商股份有限公司,廣昌
6160,高雄市美濃區泰安里中正路一段21號23號,統一超商股份有限公司,正美
6161,高雄市茄萣區茄萣路一段350號,統一超商股份有限公司,興達
6162,高雄市前鎮區草衙里草衙二路407號409號411號1樓,統一超商股份有限公司,達家
6163,高雄市新興區開平里七賢一路268號270號,統一超商股份有限公司,新新賢
6164,高雄市仁武區中華路46號,統一超商股份有限公司,家恩
6165,高雄市前鎮區草衙里草衙二路299號299-1號,統一超商股份有限公司,上德
6166,高雄市三民區鼎泰里明仁路8號,統一超商股份有限公司,明仁
6167,高雄市前鎮區瑞平里公正路25號,統一超商股份有限公司,崗正
6168,高雄市仁武區八卦里永仁街436號,統一超商股份有限公司,永仁
6169,高雄市前金區自強二路172號,統一超商股份有限公司,前金
6170,高雄市新興區東坡里大同一路81號83號,統一超商股份有限公司,大港埔
6171,高雄市左營區大順一路278號280號,統一超商股份有限公司,大富
6172,高雄市鳳山區誠義路2號,統一超商股份有限公司,建泰
6173,高雄市小港區漢民路829號831號1樓,統一超商股份有限公司,宏華
6174,高雄市路竹區下坑里太平路342-2號,統一超商股份有限公司,路園
6175,高雄市三民區黃興路151號,統一超商股份有限公司,新統興
6176,高雄市三民區鼎新路82號86號88號1樓,統一超商股份有限公司,鼎新
6177,高雄市鳳山區武松里建國路二段2號,統一超商股份有限公司,建武
6178,高雄市鼓山區九如四路1432號1434號,統一超商股份有限公司,內惟
6179,高雄市前金區市中一路242號,統一超商股份有限公司,市賢
6180,高雄市楠梓區翠屏里德賢路594號596號,統一超商股份有限公司,德賢
6181,高雄市仁武區八卦里八德南路382號1樓,統一超商股份有限公司,京富
6182,高雄市鳥松區鳥松里澄清路840號,統一超商股份有限公司,正修
6183,高雄市鳳山區文德里濱山街12號1樓,統一超商股份有限公司,翔富
6184,高雄市鳳山區忠義里光復路一段193號,統一超商股份有限公司,俊瑋
6185,高雄市杉林區月眉里清水路46號46號之1.48號1樓,統一超商股份有限公司,月美
6186,高雄市三民區九如二路582號,統一超商股份有限公司,益昌
6187,高雄市三民區大昌二路123號123-1號,統一超商股份有限公司,大義
6188,高雄市三民區正忠路259號,統一超商股份有限公司,新大豐
6189,高雄市橋頭區甲北里甲圍路71號,統一超商股份有限公司,甲圍
6190,高雄市新興區五福二路92號,統一超商股份有限公司,興村
6191,高雄市大樹區溪埔里溪埔路369號370號,統一超商股份有限公司,溪埔
6192,高雄市湖內區葉厝里保生路135號137號,統一超商股份有限公司,千湖
6193,高雄市岡山區灣裡里岡山北路150號,統一超商股份有限公司,北岡山
6194,高雄市岡山區台上里嘉新東路136號,統一超商股份有限公司,台興
6195,高雄市大樹區九曲里九曲路99號,統一超商股份有限公司,新鎮
6196,高雄市左營區菜公里文自路512-1號,統一超商股份有限公司,文自
6197,高雄市楠梓區享平里興楠路326號,統一超商股份有限公司,盛田
6198,高雄市楠梓區國昌里德民路900號902號,統一超商股份有限公司,元昌
6199,高雄市梓官區梓義里中崙路287號,統一超商股份有限公司,仁馨
6200,高雄市左營區福山里自由四路171號,統一超商股份有限公司,重和
6201,高雄市前鎮區東一街7號,統一超商股份有限公司,雄鎮
6202,高雄市鳳山區鎮北里鳳北路60之17號,統一超商股份有限公司,牛潮埔
6203,高雄市左營區新中里博愛三路16號,統一超商股份有限公司,博真
6204,高雄市大寮區大寮里大寮路903號,統一超商股份有限公司,米奇
6205,高雄市岡山區本洲里本洲路350-5號,統一超商股份有限公司,維洲
6206,高雄市阿蓮區阿蓮里中正路188-8號,統一超商股份有限公司,蕙馨
6207,高雄市湖內區中山路一段540-1號,統一超商股份有限公司,湖慧
6208,高雄市燕巢區安招里安東街380號,統一超商股份有限公司,安招
6209,高雄市鳳山區中和里自由路202號204號206號,統一超商股份有限公司,鳳和
6210,高雄市三民區新民路101號103號105號,統一超商股份有限公司,灣勝
6211,高雄市小港區小港里小港路77號,統一超商股份有限公司,港瑞
6212,高雄市三民區建國一路417號,統一超商股份有限公司,港新
6213,高雄市鹽埕區大公路二號,統一超商股份有限公司,仁勇
6214,高雄市楠梓區樂群路76號,統一超商股份有限公司,亞新
6215,高雄市三民區覺民路579號,統一超商股份有限公司,寶盛
6216,高雄市前鎮區瑞興里瑞北路157號159號,統一超商股份有限公司,瑞正
6217,高雄市左營區政德路130號132號1F,統一超商股份有限公司,政德
6218,高雄市岡山區後紅里大仁南路133號,統一超商股份有限公司,程香
6219,高雄市旗山區大德里延平一路710-1號,統一超商股份有限公司,旗盟
6220,高雄市楠梓區久昌里盛昌街26號28號,統一超商股份有限公司,久昌
6221,高雄市路竹區北嶺里中山南路221號,統一超商股份有限公司,北嶺
6222,高雄市鳳山區南和里16鄰林森路203號,統一超商股份有限公司,森和
6223,高雄市梓官區智蚵里中正路186號,統一超商股份有限公司,正港
6224,高雄市湖內區湖東里東方路103-1號103-2號,統一超商股份有限公司,東敏
6225,高雄市美濃區龍山里中華路58號1樓,統一超商股份有限公司,龍肚
6226,高雄市梓官區赤東里赤崁南路95號95-1號1F,統一超商股份有限公司,赤東
6227,高雄市六龜區荖濃里南橫路45號1F,統一超商股份有限公司,荖濃
6228,高雄市美濃區中正路二段819號821號1樓,統一超商股份有限公司,柯達
6229,高雄市楠梓區裕昌里右昌街468號1樓,統一超商股份有限公司,新宏昌
6230,高雄市三民區正興里正興路121號123號,統一超商股份有限公司,沅興
6231,高雄市梓官區大舍里大舍南路2號1樓,統一超商股份有限公司,新舍東
6232,高雄市旗津區中洲二路83號85號,統一超商股份有限公司,新旗聖
6233,高雄市梓官區典寶里大舍南路175號,統一超商股份有限公司,亞熱帶
6234,高雄市左營區介壽路247號249號1樓,統一超商股份有限公司,先鋒
6235,高雄市小港區桂林里中安路428號,統一超商股份有限公司,桂德
6236,高雄市新興區中東里復興一路72號1樓,統一超商股份有限公司,新三華
6237,高雄市鳥松區水土埔里神農路479號,統一超商股份有限公司,翔盛
6238,高雄市前鎮區中山二路268號B1(高雄捷運R8站),統一超商股份有限公司,雄捷
6239,高雄市茄萣區嘉安里仁愛路三段120號,統一超商股份有限公司,展欣
6240,高雄市旗山區東平里延平二路136號,統一超商股份有限公司,新旗美
6241,高雄市左營區新下里新莊一路350號,統一超商股份有限公司,巨漢
6242,高雄市橋頭區白樹里32鄰白樹路53號,統一超商股份有限公司,仕隆
6243,高雄市鼓山區鼓山三路49號51號,統一超商股份有限公司,柴山
6244,高雄市三民區建國三路169號1樓,統一超商股份有限公司,新旺淇
6245,高雄市鳳山區過埤里鳳頂路285號1樓,統一超商股份有限公司,鳳頂
6246,高雄市新興區六合一路158號,統一超商股份有限公司,高銀
6247,高雄市美濃區泰安里泰安路59號,統一超商股份有限公司,月光山
6248,高雄市甲仙區西安里文化路56號58號1樓,統一超商股份有限公司,新甲仙
6249,高雄市鳳山區海洋里海洋二路57號59號1樓,統一超商股份有限公司,新新甲
6250,高雄市前鎮區鄭和南路307號309號,統一超商股份有限公司,新光和
6251,高雄市苓雅區福德三路170號1樓,統一超商股份有限公司,新景有
6252,高雄市大寮區河堤路1段139號,統一超商股份有限公司,益慶
6253,高雄市鼓山區明誠里博愛二路345號1樓,統一超商股份有限公司,鑫博
6254,高雄市新興區六合二路24號,統一超商股份有限公司,鑫明莊
6255,高雄市旗津區中華里旗津三路900巷1號3號,統一超商股份有限公司,旗皇
6256,高雄市鳳山區五福里五甲三路75號77號1樓,統一超商股份有限公司,欣福誠
6257,高雄市仁武區仁武里中正路175號1樓,統一超商股份有限公司,三福
6258,高雄市岡山區嘉興里嘉興路340號,統一超商股份有限公司,新上緯
6259,高雄市三民區安邦里察哈爾二街83號1樓.85號1樓,統一超商股份有限公司,興安邦
6260,高雄市鼓山區龍子里神農路183號185號1樓,統一超商股份有限公司,農神
6261,高雄市楠梓區海專路143號145號1樓,統一超商股份有限公司,海科大
6262,高雄市鳳山區興仁里五甲一路204號206號1樓,統一超商股份有限公司,興仁
6263,高雄市鳳山區文衡里八德路305號1樓,統一超商股份有限公司,文衡
6264,高雄市苓雅區正大里建國一路125號125-1號1樓,統一超商股份有限公司,正文
6265,高雄市前鎮區和平二路242號1樓,統一超商股份有限公司,竹中
6266,高雄市大社區大新路111號金龍路316號318號,統一超商股份有限公司,觀音
6267,高雄市大寮區永芳里萬丹路630號,統一超商股份有限公司,永芳
6268,高雄市旗山區延平一路446號1樓,統一超商股份有限公司,永久
6269,高雄市鳳山區文山里八德路197號,統一超商股份有限公司,德文
6270,高雄市仁武區八卦里八德南路65號,統一超商股份有限公司,登發
6271,高雄市鳥松區大智路5號7號1樓,統一超商股份有限公司,長青
6272,高雄市鳳山區國隆里新富路590巷13號15號,統一超商股份有限公司,海新
6273,高雄市新興區七賢二路86號,統一超商股份有限公司,建興
6274,高雄市阿蓮區中正路407號,統一超商股份有限公司,傳生
6275,屏東縣枋寮鄉安樂村中山路143號145號147號1樓,統一超商股份有限公司,僑德
6276,屏東縣恆春鎮城南里中正路67號1樓,統一超商股份有限公司,家的
6277,屏東縣屏東市仁愛里廣東路561號1樓,統一超商股份有限公司,廣大
6278,屏東縣屏東市龍華里龍華路152號156號1樓,統一超商股份有限公司,公華
6279,屏東縣長治鄉新潭村長興路13號1樓,統一超商股份有限公司,長治
6280,屏東縣萬丹鄉社中村社皮路三段246號248號1樓,統一超商股份有限公司,社上
6281,屏東縣滿州鄉滿州村中山路56號1樓,統一超商股份有限公司,滿州
6282,屏東縣恆春鎮網紗里省北路45號47號49號1樓,統一超商股份有限公司,恆春
6283,屏東縣枋山鄉楓港村舊庄路51之2號3號4號,統一超商股份有限公司,新楓港
6284,屏東縣東港鎮鎮海里鎮海路1-100號,統一超商股份有限公司,鎮海
6285,屏東縣潮州鎮永春里興隆路157-2號,統一超商股份有限公司,隆德
6286,屏東縣萬丹鄉萬全村丹榮路625號,統一超商股份有限公司,丹榮
6287,屏東縣萬巒鄉佳和村佳興路38之9號,統一超商股份有限公司,欣佳和
6288,屏東縣內埔鄉內田村光明路224號226號1樓,統一超商股份有限公司,內埔
6289,屏東縣琉球鄉三民區大福村中正路303之2號1樓,統一超商股份有限公司,白燈塔
6290,屏東縣九如鄉大坵村九如路三段56號1樓,統一超商股份有限公司,三多利
6291,屏東縣恆春鎮城北里中正路193號,統一超商股份有限公司,日日春
6292,屏東縣屏東市廣東路1588、1590、1592號1樓,統一超商股份有限公司,崇蘭
6293,屏東縣長治鄉新潭村長興路326號1樓,統一超商股份有限公司,新潭
6294,屏東縣屏東市大武路122號124號,統一超商股份有限公司,永大
6295,屏東縣鹽埔鄉鹽中村勝利路81之3號,統一超商股份有限公司,永盛
6296,屏東縣萬丹鄉大昌路552號556號,統一超商股份有限公司,社皮
6297,屏東縣三地門鄉三地村中正路二段3號1樓,統一超商股份有限公司,頭目
6298,屏東縣潮州鎮潮州路512-3號1樓,統一超商股份有限公司,彭城
6299,屏東縣麟洛鄉麟蹄村中山路166號166-1號166-2號1樓,統一超商股份有限公司,信億
6300,屏東縣屏東市豐源里廣東路86之1號1樓,統一超商股份有限公司,新豐榮
6301,屏東縣東港鎮興東里中正路一段206號1樓,統一超商股份有限公司,安泰
6302,屏東縣屏東市清溪里清寧街2號,統一超商股份有限公司,愛買
6303,屏東縣恆春鎮船帆路720號1樓,統一超商股份有限公司,船帆石
6304,屏東縣東港鎮興東里長春一路95號,統一超商股份有限公司,長春
6305,屏東縣萬巒鄉萬和村中正路52號1樓,統一超商股份有限公司,萬巒
6306,屏東縣新埤鄉新埤村中正路72號,統一超商股份有限公司,新埤
6307,屏東縣新園鄉共和村光復路1號,統一超商股份有限公司,鹽洲
6308,屏東縣屏東市北勢里自由路476號壹樓,統一超商股份有限公司,新自孝
6309,屏東縣屏東市潭墘里大同北路1號1樓勝利路262之2號1樓,統一超商股份有限公司,同勝
6310,屏東縣萬丹鄉廈北村南北路二段289號,統一超商股份有限公司,廣得亨
6311,屏東縣萬巒鄉萬金村萬興路18號1樓,統一超商股份有限公司,萬金
6312,屏東縣恆春鎮網紗里省北路374-3號1樓,統一超商股份有限公司,恆北
6313,屏東縣屏東市機場北路500號1樓,統一超商股份有限公司,東山河
6314,屏東縣枋山鄉坊山村中山路三段61-3號1樓,統一超商股份有限公司,海豚灣
6315,屏東縣內埔鄉新展路22號1樓,統一超商股份有限公司,涼山
6316,屏東縣林邊鄉仁和里中山路275號277號,統一超商股份有限公司,林邊
6317,屏東縣屏東市興樂里杭州街30號1樓,統一超商股份有限公司,新樂興
6318,屏東縣屏東市新生里復興南路一段370號1樓,統一超商股份有限公司,堡勤
6319,屏東縣枋寮鄉人和村中山路二段143號,統一超商股份有限公司,維軒
6320,屏東縣長治鄉崙上村中興路372-2號,統一超商股份有限公司,崙上
6321,屏東縣長治鄉繁華村水源路71.71-1號,統一超商股份有限公司,繁華
6322,屏東縣九如鄉九如路三段450號,統一超商股份有限公司,守福
6323,屏東縣內埔鄉龍潭村昭勝路13.15號1樓,統一超商股份有限公司,新中勝
6324,屏東縣琉球鄉本福村中山路51-5號1樓,統一超商股份有限公司,花瓶岩
6325,屏東縣九如鄉九如路三段85號,統一超商股份有限公司,多多利
6326,屏東縣枋山鄉楓港村舊庄路21-3.21-4.21-5.21-6號1樓,統一超商股份有限公司,楓港
6327,屏東縣內埔鄉內埔村廣濟路2-6號,統一超商股份有限公司,學廣
6328,屏東縣恆春鎮鵝鑾里鵝鑾路245.247.249.257號,統一超商股份有限公司,鵝鑾鼻
6329,屏東縣潮州鎮永春里光春路139號1樓,統一超商股份有限公司,鵬權
6330,屏東縣萬丹鄉萬後村西環路637號,統一超商股份有限公司,翔發
6331,屏東縣屏東市一心里廣東南路88-15號,統一超商股份有限公司,瑞廣
6332,屏東縣內埔鄉黎明村黎東路221號1樓,統一超商股份有限公司,念楨
6333,屏東縣佳冬鄉賴家村佳和路1號,統一超商股份有限公司,佳冬
6334,屏東縣內埔鄉東勢村大同路三段2號6號1樓,統一超商股份有限公司,新東勢
6335,屏東縣屏東市北興里中正路443號1樓,統一超商股份有限公司,廣正
6336,屏東縣潮州鎮中正路1號,統一超商股份有限公司,合生
6337,屏東縣鹽埔鄉維新路134-3號134-6號136號1樓,統一超商股份有限公司,鹽埔
6338,屏東縣里港鄉鐵店村鐵店路17-1號,統一超商股份有限公司,里宬
6339,屏東縣枋山鄉加祿村加祿路155號,統一超商股份有限公司,加祿堂
6340,屏東縣屏東市廣東路991之1、991之2號1樓,統一超商股份有限公司,廣吉
6341,屏東縣屏東市復興南路一段153.155號1樓.和生路一段900號1樓,統一超商股份有限公司,和興
6342,屏東縣屏東市瑞光里民生東路58-2號,統一超商股份有限公司,瑞光
6343,屏東縣屏東市中正里華正路12號1樓.14號1樓,統一超商股份有限公司,華敬
6344,屏東縣恆春鎮墾丁里墾丁路225.227號1樓,統一超商股份有限公司,大街
6345,屏東縣潮州鎮光華里光華路153號1樓,統一超商股份有限公司,清順
6346,屏東縣屏東市光復路352號1樓,統一超商股份有限公司,興長安
6347,屏東縣屏東市仁愛路16號,統一超商股份有限公司,金樹
6348,屏東縣屏東市崇蘭里自由路666號1樓,統一超商股份有限公司,欣欣鼎
6349,屏東縣車城鄉尖山路37號,統一超商股份有限公司,滿豐
6350,屏東縣恆春鎮砂尾路16-65號,統一超商股份有限公司,有魚
6351,屏東縣南州鄉壽元村大同路6號,統一超商股份有限公司,聯勝
6352,屏東縣新園鄉仙吉路9-2號,統一超商股份有限公司,仙隆
6353,屏東縣恆春鎮恆南路70-1號,統一超商股份有限公司,恆好
6354,屏東縣枋寮鄉隆山村中山路92-2號1樓,統一超商股份有限公司,僑勇
6355,屏東縣新埤鄉萬安路4-2號,統一超商股份有限公司,欣來義
6356,屏東縣長治鄉德和村農科路23號1樓,統一超商股份有限公司,農科
6357,屏東縣屏東市瑞光路二段456號1樓,統一超商股份有限公司,元盛
6358,屏東縣萬丹鄉新鐘村萬新路15鄰277號,統一超商股份有限公司,萬利
6359,屏東縣霧台鄉神山巷15號,統一超商股份有限公司,霧台
6360,屏東縣萬丹鄉南北路二段608號,統一超商股份有限公司,上發
6361,屏東縣泰武鄉佳平巷12-2號16號1樓,統一超商股份有限公司,泰武
6362,屏東縣東港鎮水源路118號,統一超商股份有限公司,東源
6363,屏東縣東港鎮興台里中山路3號,統一超商股份有限公司,新輔英
6364,屏東縣屏東市崇智里光復路45號,統一超商股份有限公司,屏棧
6365,屏東縣屏東市大連路60號,統一超商股份有限公司,屏基
6366,屏東縣屏東市永安里復興路258號,統一超商股份有限公司,永發
6367,屏東縣恆春鎮恆南路6-6號,統一超商股份有限公司,屏鵝
6368,屏東縣鹽埔鄉維新路60-1號,統一超商股份有限公司,萇盛
6369,屏東縣屏東市中正路766號,統一超商股份有限公司,正莊
6370,屏東縣瑪家鄉北葉村風景1-1號,統一超商股份有限公司,北葉
6371,屏東縣獅子鄉草埔六巷23-1號,統一超商股份有限公司,雙琉
6372,屏東縣內埔鄉成功路251號1樓,統一超商股份有限公司,轉好運
6373,屏東縣潮州鎮三和里朝昇路316號,統一超商股份有限公司,潮昇
6374,屏東縣竹田鄉連成路26號,統一超商股份有限公司,大幅
6375,屏東縣枋寮鄉中正大路412號1樓,統一超商股份有限公司,隆山
6376,屏東縣屏東市自由路445號,統一超商股份有限公司,北勢頭
6377,屏東縣東港鎮朝隆路16-1號18號,統一超商股份有限公司,華僑
6378,屏東縣屏東市中山路61-13號,統一超商股份有限公司,勝星
6379,屏東縣內埔鄉北寧路142號1樓,統一超商股份有限公司,北勝
6380,屏東縣潮州鎮北門路265號,統一超商股份有限公司,北瑞
6381,屏東縣牡丹鄉石門路5號5-2號,統一超商股份有限公司,牡丹
6382,屏東縣恆春鎮墾丁路333號一樓,統一超商股份有限公司,咚咚
6383,屏東縣屏東市公園東路128號,統一超商股份有限公司,祈安
6384,屏東縣枋寮鄉勝利路9號,統一超商股份有限公司,飛米
6385,屏東縣內埔鄉學人路321-1號,統一超商股份有限公司,學美
6386,屏東縣九如鄉九明村九龍路7號9號11號13號,統一超商股份有限公司,光龍
6387,屏東縣來義鄉中正路52號,統一超商股份有限公司,古樓
6388,屏東縣屏東市大連里廣東路280號280-1號,統一超商股份有限公司,廣豐
6389,屏東縣屏東市博愛路263號1樓,統一超商股份有限公司,博勝
6390,屏東縣內埔鄉龍潭村昭勝路216號218號220號,統一超商股份有限公司,昭勝
6391,屏東縣恆春鎮墾丁里墾丁路166號,統一超商股份有限公司,雅客
6392,屏東縣屏東市信義路73之6 號73之7 號75號1樓,統一超商股份有限公司,光榮
6393,屏東縣屏東市中山路1.3號一樓,統一超商股份有限公司,國站
6394,屏東縣潮州鎮介壽路145號1樓,統一超商股份有限公司,英順
6395,屏東縣長治鄉香楊村瑞光路一段749號1樓,統一超商股份有限公司,瑞屏
6396,屏東縣潮州鎮三和里延平路89號,統一超商股份有限公司,山和
6397,屏東縣屏東市和生路二段342號,統一超商股份有限公司,和武
6398,屏東縣東港鎮頂中里延平路107號,統一超商股份有限公司,東隆
6399,屏東縣佳冬鄉昌隆村大豐路680號,統一超商股份有限公司,欣昌隆
6400,屏東縣屏東市永安里棒球路45號,統一超商股份有限公司,統棒
6401,屏東縣萬巒鄉新置村新隆路75號,統一超商股份有限公司,青允
6402,屏東縣林邊鄉中山路312號,統一超商股份有限公司,林興
6403,屏東縣屏東市和生路一段107-3號,統一超商股份有限公司,歸來
